,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
3041,Krishnarajanagara,01-05-2018,29.3,26,28.4,,32.6,21,,,27.7,218.36,,5.8,59.2,66.08,"Rain, Partially cloudy"
3042,Krishnarajanagara,02-05-2018,32,26.1,29.4,,35.5,0,,,22.3,200.4,,5.5,44.4,61.9,Partially cloudy
3043,Krishnarajanagara,03-05-2018,34,27.2,31.6,,34.2,17.4,,,11.2,144,,7,29.4,48.01,"Rain, Partially cloudy"
3044,Krishnarajanagara,04-05-2018,32,25.2,30,,31.9,28,,,13,51.78,,8.4,28.1,48.86,"Rain, Partially cloudy"
3045,Krishnarajanagara,05-05-2018,34,26.9,31.9,,34,0,,,9.4,66,,6.8,43.5,45.41,Partially cloudy
3046,Krishnarajanagara,06-05-2018,31,24.8,29.1,,32,0,,,7.6,67.25,,6.4,49.1,54.68,Partially cloudy
3047,Krishnarajanagara,07-05-2018,36,26.4,32.7,,35.8,0.2,,,14.8,108.17,,7.7,40.3,43.1,"Rain, Partially cloudy"
3048,Krishnarajanagara,08-05-2018,35,24,30.3,,35.1,0.6,,,24.1,144.11,,6.4,69,56.44,"Rain, Partially cloudy"
3049,Krishnarajanagara,09-05-2018,33,28,30.7,,33.4,0,,,14.8,138.14,,7.8,67.5,48.79,Partially cloudy
3050,Krishnarajanagara,10-05-2018,33,25,29.6,,33.9,9,,,18.4,137.5,,7.8,67.8,56.29,"Rain, Partially cloudy"
3051,Krishnarajanagara,11-05-2018,34,25.1,31,,34.5,53,,,14.8,120.38,,7.8,49.2,51.98,"Rain, Partially cloudy"
3052,Krishnarajanagara,12-05-2018,30.9,22.4,26.8,,33.1,33,,,22.3,275,,7.2,44.3,68.08,"Rain, Partially cloudy"
3053,Krishnarajanagara,13-05-2018,30.5,24.3,28.4,,32.7,14,,,18.4,244,,5.4,56,64.46,"Rain, Partially cloudy"
3054,Krishnarajanagara,14-05-2018,32,23.6,29.2,,33.4,54,,,11.2,255,,7.1,61.2,60.6,"Rain, Partially cloudy"
3055,Krishnarajanagara,15-05-2018,33,24.2,30.4,,34.5,6.27,,,11.2,83.38,,8.1,31.1,52.43,"Rain, Partially cloudy"
3056,Krishnarajanagara,16-05-2018,33,26.9,30.1,,34.5,0.2,,,18.4,160.25,,6.7,49.7,56.87,"Rain, Partially cloudy"
3057,Krishnarajanagara,17-05-2018,35,27.2,31.9,,35.6,0,,,9.4,78.33,,8.1,28.5,48.96,Partially cloudy
3058,Krishnarajanagara,18-05-2018,33,28,31.5,,35.7,0,,,27.7,134.5,46.4,7.4,46.9,49.64,Partially cloudy
3059,Krishnarajanagara,19-05-2018,30.3,25.7,28,,32.2,0,,,9.4,185,,6.2,53.9,61.5,Partially cloudy
3060,Krishnarajanagara,20-05-2018,29.4,22.4,27.3,,31.4,8,,,20.5,261.4,,7.5,45.4,67.39,"Rain, Partially cloudy"
3061,Krishnarajanagara,21-05-2018,33,25.9,30.7,,34.5,6,,,25.9,215.33,,8.2,38.6,54.19,"Rain, Partially cloudy"
3062,Krishnarajanagara,22-05-2018,32,23.8,29.2,,33.4,27.99,,,16.6,230.5,,7.2,31.2,60.1,"Rain, Partially cloudy"
3063,Krishnarajanagara,23-05-2018,32,25.4,29.3,,34.1,17.51,,,18.4,291.67,37.1,5.9,62.1,63.42,"Rain, Partially cloudy"
3064,Krishnarajanagara,24-05-2018,32,24.5,29.6,,34.1,4.03,,,13,168.88,,6.9,52.2,60.21,"Rain, Partially cloudy"
3065,Krishnarajanagara,25-05-2018,30,23,25.7,,32.5,27.43,,,25.9,199,,4.2,85.9,78.99,"Rain, Overcast"
3066,Krishnarajanagara,26-05-2018,29,26,27.6,,32.2,0.2,,,31.7,151.33,,4.2,84.8,73.21,"Rain, Overcast"
3067,Krishnarajanagara,27-05-2018,29,24.8,27.7,,32.6,38.4,,,22.3,189.5,,5.1,70.8,73.84,"Rain, Partially cloudy"
3068,Krishnarajanagara,28-05-2018,31,24.5,28,,34.4,18,,,27.7,196.33,,7.3,66.9,70,"Rain, Partially cloudy"
3069,Krishnarajanagara,29-05-2018,29,24.4,27.1,,31.3,15.2,,,29.5,233.7,,7.3,83.8,74.22,"Rain, Overcast"
3070,Krishnarajanagara,30-05-2018,30,23.7,27.3,,35,18,,,31.7,241.25,,7.2,64.5,73.21,"Rain, Partially cloudy"
3071,Krishnarajanagara,31-05-2018,29.6,26.4,28,,33,0,,,5.4,136,,4.9,45,72.72,Partially cloudy
3072,Krishnarajanagara,01-06-2018,31,26.9,29.4,,34.4,3,,,11.2,221.43,,6.9,57,65.56,"Rain, Partially cloudy"
3073,Krishnarajanagara,02-06-2018,23,22.4,22.8,,,15.52,,,14.8,200,,3.9,91,93.83,"Rain, Overcast"
3074,Krishnarajanagara,03-06-2018,25.8,24,24.9,,,0,,,14.8,270,,6,89.5,82.33,Overcast
3075,Krishnarajanagara,04-06-2018,29,23.1,26.5,,31.9,24.8,,,25.9,154,,5.5,80.8,78.33,"Rain, Overcast"
3076,Krishnarajanagara,05-06-2018,30,23.4,26.6,,32.5,0,,,24.1,220,,6.9,87.1,74.36,Overcast
3077,Krishnarajanagara,06-06-2018,31,24.9,28.4,,33.6,2.81,,,14.8,240.2,,5.7,50.7,66.08,"Rain, Partially cloudy"
3078,Krishnarajanagara,07-06-2018,29,25,26.9,,30.7,18,,,48.2,263.67,,7.3,81.6,65.94,"Rain, Overcast"
3079,Krishnarajanagara,08-06-2018,25,22.4,24.3,,,19.53,,,27.7,275.63,46.4,4.9,85.4,87.36,"Rain, Overcast"
3080,Krishnarajanagara,09-06-2018,24.3,22,22.9,,,16.37,,,14.8,308.67,,3.8,93.6,86.63,"Rain, Overcast"
3081,Krishnarajanagara,10-06-2018,24,23,23.3,,,11.03,,,27.7,264,,5.6,89.7,96.13,"Rain, Overcast"
3082,Krishnarajanagara,11-06-2018,27,22.5,24.9,,28.7,11.49,,,29.5,261,,5.2,88.4,83.8,"Rain, Overcast"
3083,Krishnarajanagara,12-06-2018,27,24.1,25.8,,29.1,9.2,,,22.3,245.17,,5.4,63.2,80.1,"Rain, Partially cloudy"
3084,Krishnarajanagara,13-06-2018,28,18.9,25.8,,30,25.34,,,42.5,227.83,,6.4,63,71.09,"Rain, Partially cloudy"
3085,Krishnarajanagara,14-06-2018,25,18.4,23.2,,,6.8,,,16.6,168.33,,5.5,84.3,90.05,"Rain, Overcast"
3086,Krishnarajanagara,15-06-2018,27,23,24.8,,28.7,1.9,,,24.1,227.5,,5.5,80.8,79.82,"Rain, Overcast"
3087,Krishnarajanagara,16-06-2018,27.8,23,25.7,,29.5,2,,,11.2,222.5,,5.4,59,74.68,"Rain, Partially cloudy"
3088,Krishnarajanagara,17-06-2018,25.2,23.1,24.4,,,4,,,14.8,184.33,,4.6,72.7,79.73,"Rain, Partially cloudy"
3089,Krishnarajanagara,18-06-2018,29,23.7,27.6,,31.3,6,,,31.7,260.67,,6.9,54.6,66.48,"Rain, Partially cloudy"
3090,Krishnarajanagara,19-06-2018,28,22,24.7,,29.6,2.34,,,25.9,262.29,,6,88.5,78.07,"Rain, Overcast"
3091,Krishnarajanagara,20-06-2018,25,23.6,24.4,,,5,,,29.5,245.83,46.4,5.8,88.9,83.89,"Rain, Overcast"
3092,Krishnarajanagara,21-06-2018,25,22,23.9,,,3,,,24.1,242.86,,5.8,89.1,84.76,"Rain, Overcast"
3093,Krishnarajanagara,22-06-2018,26,22.1,25,,,0,,,22.3,228.57,,5.6,80.6,78.03,Overcast
3094,Krishnarajanagara,23-06-2018,25,22.9,24.1,,,0,,,18.4,272.67,,4.9,85.2,83.51,Overcast
3095,Krishnarajanagara,24-06-2018,26,23.4,24.6,,,0.4,,,24.1,267.75,,5.5,67.4,74.68,"Rain, Partially cloudy"
3096,Krishnarajanagara,25-06-2018,28,23.2,26.6,,29.6,0,,,31.7,235.71,46.4,7.1,51.4,67.6,Partially cloudy
3097,Krishnarajanagara,26-06-2018,27,23.2,24.6,,28.4,9.43,,,46.4,249.63,51.8,5.6,85.8,77.09,"Rain, Overcast"
3098,Krishnarajanagara,27-06-2018,28,23.2,25.8,,29.6,10,,,37.1,263.57,55.4,7.1,84.7,74.06,"Rain, Overcast"
3099,Krishnarajanagara,28-06-2018,26,20.7,24.1,,,12.59,,,27.7,234.63,,5.5,85.5,77.69,"Rain, Overcast"
3100,Krishnarajanagara,29-06-2018,27,22.1,25.4,,28.7,4,,,22.3,251.5,,5.2,88.3,74.09,"Rain, Overcast"
3101,Krishnarajanagara,30-06-2018,23,21.2,22.3,,,20,,,7.6,183.33,,4.5,76.5,89.33,"Rain, Overcast"
3102,Krishnarajanagara,01-07-2018,26,22.2,24.3,,,0.6,,,18.4,208.5,,5.1,73.7,82.27,"Rain, Partially cloudy"
3103,Krishnarajanagara,02-07-2018,29,22.8,27.2,,30.7,5.59,,,29.5,264.14,,6.8,63.4,63.83,"Rain, Partially cloudy"
3104,Krishnarajanagara,03-07-2018,30,24.1,27.7,,31.3,4.8,,,27.7,281,,7.1,58,60.73,"Rain, Partially cloudy"
3105,Krishnarajanagara,04-07-2018,29.1,25,27.5,,31,2,,,33.5,255.25,,6.8,59.6,58.46,"Rain, Partially cloudy"
3106,Krishnarajanagara,05-07-2018,30,24.9,28.6,,31.3,0.6,,,29.5,283.8,46.4,7.1,51.8,55.15,"Rain, Partially cloudy"
3107,Krishnarajanagara,06-07-2018,28,23,25.3,,29.2,8,,,27.7,247.43,,6.7,82.8,73.27,"Rain, Overcast"
3108,Krishnarajanagara,07-07-2018,23,22,22.3,,,9.16,,,14.8,217,,4.4,78,89.38,"Rain, Overcast"
3109,Krishnarajanagara,08-07-2018,23.8,21.6,22.8,,,46,,,11.2,241,,3.9,96,87.83,"Rain, Overcast"
3110,Krishnarajanagara,09-07-2018,24,21.2,23.1,,,18.49,,,25.9,228.5,,5.1,79.6,88.67,"Rain, Overcast"
3111,Krishnarajanagara,10-07-2018,25,23,24,,,14.74,,,22.3,254.43,,5.2,90.7,88.12,"Rain, Overcast"
3112,Krishnarajanagara,11-07-2018,25,23,23.6,,,11.04,,,29.5,256.83,,5.7,89.3,92.86,"Rain, Overcast"
3113,Krishnarajanagara,12-07-2018,26,23,24.9,,,6.51,,,35.3,252,53.6,5.8,89.1,77.38,"Rain, Overcast"
3114,Krishnarajanagara,13-07-2018,27,22.9,24.9,,29.1,42.94,,,33.5,271.43,,5.4,90.1,80.97,"Rain, Overcast"
3115,Krishnarajanagara,14-07-2018,24.2,23,23.4,,,20,,,29.5,262.67,,4.5,92,83.87,"Rain, Overcast"
3116,Krishnarajanagara,15-07-2018,24.9,23,23.9,,,9,,,27.7,273.33,,5.9,86.9,85.38,"Rain, Overcast"
3117,Krishnarajanagara,16-07-2018,26,23,24.4,,,9.57,,,38.9,272.44,,6.2,82.7,79.6,"Rain, Overcast"
3118,Krishnarajanagara,17-07-2018,28,25,26.5,,29.6,4,,,37.1,265.67,55.4,6,65.3,68.85,"Rain, Partially cloudy"
3119,Krishnarajanagara,18-07-2018,27,24,25.3,,28.7,5,,,37.1,264.5,,6.6,83,77.41,"Rain, Overcast"
3120,Krishnarajanagara,19-07-2018,25,23,24.2,,,13,,,31.7,265.6,,5.7,88.2,89.02,"Rain, Overcast"
3121,Krishnarajanagara,20-07-2018,25.7,24,24.7,,,14,,,35.3,262.67,51.8,5.6,90,78.45,"Rain, Overcast"
3122,Krishnarajanagara,21-07-2018,22.6,22.6,22.6,,,29,,,5.1,230,,3.5,100,84.58,"Rain, Overcast"
3123,Krishnarajanagara,22-07-2018,26,22.4,24.3,,,0.4,,,29.5,267.5,,5.2,91,86.68,"Rain, Overcast"
3124,Krishnarajanagara,23-07-2018,28,24,26.1,,30,7,,,29.5,266.83,,5.9,74.8,75.82,"Rain, Partially cloudy"
3125,Krishnarajanagara,24-07-2018,28,25,26.6,,30,8.06,,,31.7,264.4,,6.5,74.4,72.97,"Rain, Partially cloudy"
3126,Krishnarajanagara,25-07-2018,28,22.7,25.4,,30,13.02,,,29.5,259.14,,6.1,75,78.62,"Rain, Partially cloudy"
3127,Krishnarajanagara,26-07-2018,27,24,25.7,,29.1,1.56,,,22.3,254.83,,5.6,82.3,80.14,"Rain, Overcast"
3128,Krishnarajanagara,27-07-2018,26,24,25,,,2.33,,,31.7,250.86,,6.1,77.3,81.94,"Rain, Overcast"
3129,Krishnarajanagara,28-07-2018,24.9,23,23.9,,,1,,,18.4,254.25,,5.4,59.8,88.78,"Rain, Partially cloudy"
3130,Krishnarajanagara,29-07-2018,26,21.1,24,,,3,,,14.8,276.33,,4.7,65.7,78.9,"Rain, Partially cloudy"
3131,Krishnarajanagara,30-07-2018,29,21.8,26.8,,31.9,10,,,25.9,267.14,,6.6,58.1,70.9,"Rain, Partially cloudy"
3132,Krishnarajanagara,31-07-2018,28,22.4,25.8,,30,1,,,40.7,260.9,,6.1,66.2,73.73,"Rain, Partially cloudy"
3133,Krishnarajanagara,01-08-2018,27,24,25.7,,29.1,0,,,33.5,260.83,,5.8,66.7,78.38,Partially cloudy
3134,Krishnarajanagara,02-08-2018,28,25,26.5,,29.2,0,,,24.1,273.33,,7.7,62.7,64.85,Partially cloudy
3135,Krishnarajanagara,03-08-2018,27,24,25.4,,28.7,2,,,25.9,261.43,,6.1,58.3,76.11,"Rain, Partially cloudy"
3136,Krishnarajanagara,04-08-2018,27.2,23.4,24.9,,28.1,0,,,18.4,257.5,,5,52.5,75.12,Partially cloudy
3137,Krishnarajanagara,05-08-2018,28,22.2,26.2,,28.8,0,,,25.9,264.5,,6.4,52.6,62.2,Partially cloudy
3138,Krishnarajanagara,06-08-2018,30,24,26.9,,30.8,3.92,,,37.1,264.71,55.4,7.2,53.4,64.62,"Rain, Partially cloudy"
3139,Krishnarajanagara,07-08-2018,27,22.1,24.7,,28.1,2,,,33.5,237.14,,5.6,73.7,79.54,"Rain, Partially cloudy"
3140,Krishnarajanagara,08-08-2018,26,24,24.8,,,7,,,33.5,268.29,,6.8,79.2,74.48,"Rain, Overcast"
3141,Krishnarajanagara,09-08-2018,27,24,25.9,,28.4,0,,,29.5,272.22,,6.8,79,71.14,Overcast
3142,Krishnarajanagara,10-08-2018,27,23,25.3,,29.1,69,,,29.5,267.14,,5.5,84.2,77.03,"Rain, Overcast"
3143,Krishnarajanagara,11-08-2018,25.1,22.6,23.4,,,1,,,24.1,212.5,,5,82.9,79.48,"Rain, Overcast"
3144,Krishnarajanagara,12-08-2018,22,20.2,21.5,,,12,,,18.4,220,,5.3,82.5,90.17,"Rain, Overcast"
3145,Krishnarajanagara,13-08-2018,25,18.4,23.4,,,27,,,37.1,242.14,,5.6,84.1,76.85,"Rain, Overcast"
3146,Krishnarajanagara,14-08-2018,25,23,23.9,,,27.82,,,33.5,273.5,,5.7,82.8,86.76,"Rain, Overcast"
3147,Krishnarajanagara,15-08-2018,28,24,26.5,,29.6,0,,,33.5,273.33,,6.5,71.5,68.61,Partially cloudy
3148,Krishnarajanagara,16-08-2018,23.5,23,23.1,,,4.92,,,40.7,272.14,,5.3,88.4,91.33,"Rain, Overcast"
3149,Krishnarajanagara,17-08-2018,27,18.2,24.3,,28.4,0,,,35.3,258.75,,5.7,58.4,77.64,Partially cloudy
3150,Krishnarajanagara,18-08-2018,28,22,24.5,,29.2,0,,,38.9,270.64,,7.5,65.1,80.36,Partially cloudy
3151,Krishnarajanagara,19-08-2018,27,21,24.5,,28.7,7,,,27.7,277.17,,5.8,83.4,79.53,"Rain, Overcast"
3152,Krishnarajanagara,20-08-2018,26,21.9,24.4,,,0,,,40.7,272.58,,5.9,83.1,80.78,Overcast
3153,Krishnarajanagara,21-08-2018,26.9,21.7,23.9,,27.9,0.2,,,31.7,258.8,,6.1,53.6,77.47,"Rain, Partially cloudy"
3154,Krishnarajanagara,22-08-2018,27.1,20.2,23.5,,28.7,0,,,16.6,196.67,,5,46.3,76.25,Partially cloudy
3155,Krishnarajanagara,23-08-2018,28,20.6,24.7,,29.2,6,,,22.3,284.27,,7.8,53.3,71.27,"Rain, Partially cloudy"
3156,Krishnarajanagara,24-08-2018,26,21,24.2,,,2,,,27.7,282,,6.7,66.3,74.98,"Rain, Partially cloudy"
3157,Krishnarajanagara,25-08-2018,26.9,21.2,24.7,,28.1,0,,,18.4,203.33,,6,52.5,67.63,Partially cloudy
3158,Krishnarajanagara,26-08-2018,26.3,22.9,24.5,,,0,,,18.4,223.75,,5,60.4,72.63,Partially cloudy
3159,Krishnarajanagara,27-08-2018,24,22.5,23,,,16,,,22.3,254.17,,5.7,85.2,88.03,"Rain, Overcast"
3160,Krishnarajanagara,28-08-2018,28,23.2,25.4,,29.2,4,,,27.7,258.88,,5.8,79.9,72.73,"Rain, Overcast"
3161,Krishnarajanagara,29-08-2018,29,21.3,25.9,,29.4,0,,,22.3,281.83,,6.6,80.9,63.61,Overcast
3162,Krishnarajanagara,30-08-2018,28,24,26.3,,29.2,0,,,25.9,255,,6.5,63.1,65.78,Partially cloudy
3163,Krishnarajanagara,31-08-2018,30,22.1,26.9,,30.8,9,,,18.4,243.29,,6.8,59.1,62.47,"Rain, Partially cloudy"
3164,Krishnarajanagara,01-09-2018,29.2,22.4,25.6,,29.8,6,,,22.3,281.75,,6.6,34,62.16,"Rain, Partially cloudy"
3165,Krishnarajanagara,02-09-2018,24,20.2,22.4,,,0,,,29.5,190,,5.3,35,82.37,Partially cloudy
3166,Krishnarajanagara,03-09-2018,30,28,29.1,,30,0,,,18.4,272.5,,9.2,42.9,45.7,Partially cloudy
3167,Krishnarajanagara,04-09-2018,31,22.7,28.9,,30.6,0,,,22.3,223.75,,7.9,31.3,45.52,Partially cloudy
3168,Krishnarajanagara,05-09-2018,30,23.1,27.8,,30.6,0,,,18.4,236.67,,8,41.8,52.3,Partially cloudy
3169,Krishnarajanagara,06-09-2018,30,24,27.4,,30,0,,,33.5,267.5,,7.6,49.4,56.64,Partially cloudy
3170,Krishnarajanagara,07-09-2018,29,23.2,26.8,,29.8,0,,,31.7,226.29,,8.2,46.8,61.91,Partially cloudy
3171,Krishnarajanagara,08-09-2018,26.8,22.4,25,,27.8,0,,,24.1,218.75,,5.8,45.8,69.15,Partially cloudy
3172,Krishnarajanagara,09-09-2018,28,22.4,26.1,,28.7,0,,,14.8,263.75,,7.7,29.8,60.22,Partially cloudy
3173,Krishnarajanagara,10-09-2018,31,23.2,27.5,,32.3,0,,,9.2,120,,7.6,49.3,60.42,Partially cloudy
3174,Krishnarajanagara,11-09-2018,31,24,27.5,,32.9,0.4,,,27.7,166,,7.1,54.8,67.82,"Rain, Partially cloudy"
3175,Krishnarajanagara,12-09-2018,32,23.5,29.7,,33.4,34.08,,,14.8,222.38,,8.2,32,49.7,"Rain, Partially cloudy"
3176,Krishnarajanagara,13-09-2018,31,22.7,27.9,,30.9,0,,,18.4,208,,7.2,46,54.51,Partially cloudy
3177,Krishnarajanagara,14-09-2018,34,23.7,30.7,,32.6,0,,,22.3,210.67,,9.6,34.7,42.31,Partially cloudy
3178,Krishnarajanagara,15-09-2018,27.3,24.4,25.4,,29.7,22.04,,,22.3,257.25,,6.6,52.7,78.64,"Rain, Partially cloudy"
3179,Krishnarajanagara,16-09-2018,26.3,23.4,24.5,,,2,,,13,172,,4.9,55.9,78.14,"Rain, Partially cloudy"
3180,Krishnarajanagara,17-09-2018,30,26,28,,31.3,0,,,22.3,252.5,,8,50,60.41,Partially cloudy
3181,Krishnarajanagara,18-09-2018,30,24.2,28.1,,30.3,0,,,35.3,268.71,,7.7,45.9,49.67,Partially cloudy
3182,Krishnarajanagara,19-09-2018,30,23.5,27.8,,29.4,0,,,22.3,258.75,,8.1,52.6,48.21,Partially cloudy
3183,Krishnarajanagara,20-09-2018,28.4,23.5,25.9,,29,0,,,20.5,165,,4.7,57.6,59.75,Partially cloudy
3184,Krishnarajanagara,21-09-2018,29.3,22.7,26.5,,30.3,30,,,23.2,197.25,,7.5,28.8,57.31,"Rain, Partially cloudy"
3185,Krishnarajanagara,22-09-2018,29,21.9,26.2,,29.5,0,,,16.6,208.75,,6.3,30.6,62.2,Partially cloudy
3186,Krishnarajanagara,23-09-2018,27.6,22.2,24.7,,27.9,0,,,14.8,236.67,,5,72,76.79,Partially cloudy
3187,Krishnarajanagara,24-09-2018,30,20.3,27.1,,32.5,31.12,,,13,123.25,,7.6,57.3,67.51,"Rain, Partially cloudy"
3188,Krishnarajanagara,25-09-2018,31,21.9,26.3,,32.9,5,,,18.4,203.6,,5.9,46.4,72.28,"Rain, Partially cloudy"
3189,Krishnarajanagara,26-09-2018,30,22.1,26.4,,31.8,37.45,,,5.4,200.6,,6.2,53.9,71.69,"Rain, Partially cloudy"
3190,Krishnarajanagara,27-09-2018,32,21.2,28.4,,33.4,36.15,,,13,70.5,,7.4,50.5,59.03,"Rain, Partially cloudy"
3191,Krishnarajanagara,28-09-2018,30,23,27.7,,31.8,18.12,,,13,120,,7.5,52.6,63.89,"Rain, Partially cloudy"
3192,Krishnarajanagara,29-09-2018,30,22.4,26.7,,32.5,6.93,,,7.6,30,,6.3,54.7,72.92,"Rain, Partially cloudy"
3193,Krishnarajanagara,30-09-2018,29,28.9,28.9,,31.3,0,,,3.8,65.5,,5.9,31.8,58.93,Partially cloudy
3194,Krishnarajanagara,01-10-2018,32,24.7,29,,34.8,0,,,11.2,40.71,,8.1,40.6,61.01,Partially cloudy
3195,Krishnarajanagara,02-10-2018,32,24.8,29.9,,34.1,8,,,16.6,55.71,,8.4,43.3,56.4,"Rain, Partially cloudy"
3196,Krishnarajanagara,03-10-2018,28.9,25.2,27,,30.5,0,,,2,191.5,,7.4,61.6,67.27,Partially cloudy
3197,Krishnarajanagara,04-10-2018,30,23.6,26.7,,32.5,7.27,,,24.1,75.25,,7.3,69.6,70.41,"Rain, Partially cloudy"
3198,Krishnarajanagara,05-10-2018,28,23,25.4,,30,3.63,,,18.4,90.71,,5.5,58.4,79.93,"Rain, Partially cloudy"
3199,Krishnarajanagara,06-10-2018,27,23,25,,29.6,6.67,,,8.9,65.5,,5.7,71,81.31,"Rain, Partially cloudy"
3200,Krishnarajanagara,07-10-2018,28.1,24,26,,29.2,0.9,,,7.6,75,,5.9,36.5,66.23,"Rain, Partially cloudy"
3201,Krishnarajanagara,08-10-2018,31,24,28,,31.8,26,,,14.8,133.13,,7.3,42.1,59.46,"Rain, Partially cloudy"
3202,Krishnarajanagara,09-10-2018,29,22.9,26,,30.2,30.34,,,25.9,113.57,,4.9,72.2,70.81,"Rain, Partially cloudy"
3203,Krishnarajanagara,10-10-2018,30,23,27.5,,30.3,11,,,11.2,146.22,,6.7,46.5,53.2,"Rain, Partially cloudy"
3204,Krishnarajanagara,11-10-2018,31,22.9,28.2,,31.3,0,,,13,142.71,,6.9,43,54.72,Partially cloudy
3205,Krishnarajanagara,12-10-2018,31,23.9,28.5,,31.8,0,,,7.6,65.29,,5.7,36.1,51.75,Partially cloudy
3206,Krishnarajanagara,13-10-2018,29,23.7,26.4,,29.8,0,,,22.3,38.75,,5.1,32.4,65.47,Partially cloudy
3207,Krishnarajanagara,14-10-2018,29,23.7,26.9,,30.7,0,,,13.9,63,,5.3,52.1,70.54,Partially cloudy
3208,Krishnarajanagara,15-10-2018,31,22.3,27.1,,33.6,35,,,9.4,142.33,,5.6,53.5,70.25,"Rain, Partially cloudy"
3209,Krishnarajanagara,16-10-2018,29,23.6,26.2,,30.7,2,,,33.5,176,,5.3,58.9,73.62,"Rain, Partially cloudy"
3210,Krishnarajanagara,17-10-2018,29,22,24,,30.2,56.63,,,33.5,179.38,51.8,5.7,71.3,80.39,"Rain, Partially cloudy"
3211,Krishnarajanagara,18-10-2018,31,21.6,27.3,,32.3,5.96,,,2.8,44.43,,6.3,51.5,65.72,"Rain, Partially cloudy"
3212,Krishnarajanagara,19-10-2018,30,23.1,27.2,,32.5,24,,,14.8,75.86,,7.6,50.8,68.66,"Rain, Partially cloudy"
3213,Krishnarajanagara,20-10-2018,29,26,27.3,,29.1,10,,,9.4,155.75,,7.3,33.9,52.42,"Rain, Partially cloudy"
3214,Krishnarajanagara,21-10-2018,25.1,22.5,24.1,,,2,,,14.8,116.5,,5.6,53.7,80.29,"Rain, Partially cloudy"
3215,Krishnarajanagara,22-10-2018,30,23.2,27.2,,29.4,2,,,18.4,58.33,,8.4,28.9,52.2,"Rain, Partially cloudy"
3216,Krishnarajanagara,23-10-2018,30,23.1,27.9,,29.6,0,,,18.4,104,,7.8,34.4,50.32,Partially cloudy
3217,Krishnarajanagara,24-10-2018,31,21.9,28.6,,30.3,0,,,18.4,72.43,,8.4,22.9,44.65,Clear
3218,Krishnarajanagara,25-10-2018,31,22.8,28.6,,29.8,0,,,18.4,93.22,,8.6,34.5,43.61,Partially cloudy
3219,Krishnarajanagara,26-10-2018,31,28,29.4,,29.8,0,,,20.5,88.86,,9.3,27.9,41.18,Partially cloudy
3220,Krishnarajanagara,27-10-2018,31,23.3,27.8,,29.2,0,,,14.8,45.17,,8.1,20.1,39.99,Clear
3221,Krishnarajanagara,28-10-2018,28,22.1,25.7,,27.3,0,,,5.4,36.67,,8.2,30,49.21,Partially cloudy
3222,Krishnarajanagara,29-10-2018,30,23.2,27.6,,28.5,0,,,14.8,22.22,,8.3,20,45.25,Clear
3223,Krishnarajanagara,30-10-2018,30,25,28,,29.1,0,,,11.2,45.56,,8.3,22.4,46.67,Clear
3224,Krishnarajanagara,31-10-2018,30,20.2,27.5,,30.8,0,,,11.2,31,,7.6,29.9,57.34,Partially cloudy
3225,Krishnarajanagara,01-11-2018,28,20.9,25.5,,29.6,0,,,16.6,28.5,,5.4,50.6,70.97,Partially cloudy
3226,Krishnarajanagara,02-11-2018,29,22.7,26.7,,30.2,0,,,22.3,97.78,,7.9,57.2,64.17,Partially cloudy
3227,Krishnarajanagara,03-11-2018,27,22.6,25.2,,28.4,0,,,18.4,79.5,,5.9,51.6,74.65,Partially cloudy
3228,Krishnarajanagara,04-11-2018,27.2,25,25.7,,28.3,0,,,13,65,,6.3,41.3,64.87,Partially cloudy
3229,Krishnarajanagara,05-11-2018,31,19.7,27.7,,31.3,0,,,18.4,74.38,,9.4,37.8,54.44,Partially cloudy
3230,Krishnarajanagara,06-11-2018,31,21.3,26.5,,31.8,0,,,14.8,47.33,,7.8,38.8,62.39,Partially cloudy
3231,Krishnarajanagara,07-11-2018,28.2,23,25.8,,27.7,0,,,3.4,24.25,,6.7,46.3,48.32,Partially cloudy
3232,Krishnarajanagara,08-11-2018,29,21.7,25.3,,28.5,0,,,11.2,64,,8,60,52.89,Partially cloudy
3233,Krishnarajanagara,09-11-2018,31,19.7,27.9,,29.8,0,,,18.4,57,,8.5,33.6,44.93,Partially cloudy
3234,Krishnarajanagara,10-11-2018,30,21.3,26.8,,29.1,0,,,13,140,,7.6,15,48.41,Clear
3235,Krishnarajanagara,11-11-2018,29,20.7,26.1,,28.8,0,,,4.1,26.5,,7.5,21.3,52.38,Clear
3236,Krishnarajanagara,12-11-2018,29,19.2,25.7,,28.2,0,,,11.2,59.4,,6,36,49.57,Partially cloudy
3237,Krishnarajanagara,13-11-2018,32,20.2,26.9,,30.2,0,,,11.2,62.43,,9,24.5,44.73,Clear
3238,Krishnarajanagara,14-11-2018,31,20.3,28.5,,29.1,0,,,7.6,45.5,,8.7,10.5,31.32,Clear
3239,Krishnarajanagara,15-11-2018,31,20.1,27.2,,30,0,,,13,55,,8.6,35,51.41,Partially cloudy
3240,Krishnarajanagara,16-11-2018,26,22.1,24.1,,,0,,,22.3,54.5,,6.1,59.1,81.23,Partially cloudy
